"service_id","date","exception_type"
"GO401_129999358","20120615","1"
"GO401_129999358","20120619","1"
"GO401_129999358","20120622","1"
"GO401_129999358","20120821","1"
"GO401_129999358","20120823","1"
"GO401_129999358","20120601","1"
"GO401_129999358","20120820","1"
"GO401_129999358","20120529","1"
"GO401_129999358","20120525","1"
"GO401_129999358","20120822","1"
"GO401_129999358","20120604","1"
"GO401_129999358","20120517","1"
"GO401_129999358","20120807","1"
"GO401_129999358","20120724","1"
"GO401_129999358","20120705","1"
"GO401_129999358","20120720","1"
"GO401_129999360","20120601","1"
"GO401_129999360","20120703","1"
"GO401_129999360","20120706","1"
"GO401_129999360","20120619","1"
"GO401_129999360","20120807","1"
"GO401_129999360","20120524","1"
"GO401_129999360","20120705","1"
"GO401_129999360","20120529","1"
"GO401_129999360","20120821","1"
"GO401_129999360","20120622","1"
"GO401_129999360","20120724","1"
"GO401_129999360","20120808","1"
"GO401_129999360","20120515","1"
"GO401_129999360","20120618","1"
"GO401_129999360","20120514","1"
"GO401_129999360","20120525","1"
"GO401_129999360","20120810","1"
"GO401_129999360","20120822","1"
"GO401_129999360","20120723","1"
"GO401_129999360","20120615","1"
"GO401_129999360","20120530","1"
"GO401_129999360","20120824","1"
"GO401_129999360","20120516","1"
"GO401_129999360","20120720","1"
"GO401_129999360","20120820","1"
"GO401_129999360","20120620","1"
"GO401_129999355","20120618","1"
"GO401_129999355","20120619","1"
"GO401_129999355","20120808","1"
"GO401_129999355","20120810","1"
"GO401_129999355","20120525","1"
"GO401_129999355","20120530","1"
"GO401_129999355","20120524","1"
"GO401_129999355","20120824","1"
"GO401_129999355","20120516","1"
"GO401_129999355","20120529","1"
"GO401_129999355","20120820","1"
"GO401_129999355","20120514","1"
"GO401_129999355","20120615","1"
"GO401_129999355","20120601","1"
"GO401_129999355","20120703","1"
"GO401_129999355","20120724","1"
"GO401_129999355","20120622","1"
"GO401_129999355","20120720","1"
"GO401_129999355","20120706","1"
"GO401_129999355","20120620","1"
"GO401_129999355","20120723","1"
"GO401_129999355","20120705","1"
"GO401_129999355","20120822","1"
"GO401_129999355","20120821","1"
"GO401_129999355","20120515","1"
"GO401_129999355","20120807","1"
"GO401_129999366","20120703","1"
"GO401_129999366","20120824","1"
"GO401_129999366","20120601","1"
"GO401_129999366","20120820","1"
"GO401_129999366","20120808","1"
"GO401_129999366","20120516","1"
"GO401_129999366","20120821","1"
"GO401_129999366","20120615","1"
"GO401_129999366","20120619","1"
"GO401_129999366","20120622","1"
"GO401_129999366","20120515","1"
"GO401_129999366","20120822","1"
"GO401_129999366","20120724","1"
"GO401_129999366","20120530","1"
"GO401_129999366","20120514","1"
"GO401_129999366","20120807","1"
"GO401_129999366","20120720","1"
"GO401_129999366","20120525","1"
"GO401_129999366","20120705","1"
"GO401_129999366","20120706","1"
"GO401_129999366","20120618","1"
"GO401_129999366","20120723","1"
"GO401_129999366","20120620","1"
"GO401_129999366","20120810","1"
"GO401_129999366","20120529","1"
"GO401_129999366","20120524","1"
"GO401_129999479","20120703","1"
"GO401_129999479","20120705","1"
"GO401_129999479","20120530","1"
"GO401_129999479","20120820","1"
"GO401_129999479","20120810","1"
"GO401_129999479","20120524","1"
"GO401_129999479","20120525","1"
"GO401_129999479","20120619","1"
"GO401_129999479","20120601","1"
"GO401_129999479","20120822","1"
"GO401_129999479","20120622","1"
"GO401_129999479","20120723","1"
"GO401_129999479","20120724","1"
"GO401_129999479","20120807","1"
"GO401_129999479","20120821","1"
"GO401_129999479","20120618","1"
"GO401_129999479","20120514","1"
"GO401_129999479","20120515","1"
"GO401_129999479","20120516","1"
"GO401_129999479","20120529","1"
"GO401_129999479","20120706","1"
"GO401_129999479","20120808","1"
"GO401_129999479","20120824","1"
"GO401_129999479","20120615","1"
"GO401_129999479","20120620","1"
"GO401_129999479","20120720","1"
"GO401_129999476","20120706","1"
"GO401_129999476","20120514","1"
"GO401_129999476","20120822","1"
"GO401_129999476","20120525","1"
"GO401_129999476","20120618","1"
"GO401_129999476","20120530","1"
"GO401_129999476","20120529","1"
"GO401_129999476","20120516","1"
"GO401_129999476","20120622","1"
"GO401_129999476","20120808","1"
"GO401_129999476","20120615","1"
"GO401_129999476","20120824","1"
"GO401_129999476","20120720","1"
"GO401_129999476","20120820","1"
"GO401_129999476","20120620","1"
"GO401_129999476","20120601","1"
"GO401_129999476","20120703","1"
"GO401_129999476","20120821","1"
"GO401_129999476","20120524","1"
"GO401_129999476","20120619","1"
"GO401_129999476","20120705","1"
"GO401_129999476","20120807","1"
"GO401_129999476","20120515","1"
"GO401_129999476","20120723","1"
"GO401_129999476","20120810","1"
"GO401_129999476","20120724","1"
"GO401_129999459","20120821","1"
"GO401_129999459","20120706","1"
"GO401_129999459","20120514","1"
"GO401_129999459","20120619","1"
"GO401_129999459","20120515","1"
"GO401_129999459","20120809","1"
"GO401_129999459","20120618","1"
"GO401_129999459","20120810","1"
"GO401_129999459","20120724","1"
"GO401_129999459","20120622","1"
"GO401_129999459","20120604","1"
"GO401_129999459","20120703","1"
"GO401_129999459","20120720","1"
"GO401_129999459","20120615","1"
"GO401_129999459","20120516","1"
"GO401_129999459","20120705","1"
"GO401_129999459","20120525","1"
"GO401_129999459","20120524","1"
"GO401_129999459","20120824","1"
"GO401_129999459","20120807","1"
"GO401_129999459","20120820","1"
"GO401_129999459","20120823","1"
"GO401_129999459","20120822","1"
"GO401_129999459","20120530","1"
"GO401_129999459","20120723","1"
"GO401_129999459","20120529","1"
"GO401_129999459","20120517","1"
"GO401_129999459","20120620","1"
"GO401_129999459","20120601","1"
"GO401_129999459","20120808","1"
"GO401_129999459","20120725","1"
"GO401_129999368","20120822","1"
"GO401_129999368","20120529","1"
"GO401_129999368","20120622","1"
"GO401_129999368","20120601","1"
"GO401_129999368","20120724","1"
"GO401_129999368","20120615","1"
"GO401_129999368","20120705","1"
"GO401_129999368","20120514","1"
"GO401_129999368","20120820","1"
"GO401_129999368","20120810","1"
"GO401_129999368","20120706","1"
"GO401_129999368","20120515","1"
"GO401_129999368","20120619","1"
"GO401_129999368","20120530","1"
"GO401_129999368","20120618","1"
"GO401_129999368","20120525","1"
"GO401_129999368","20120516","1"
"GO401_129999368","20120720","1"
"GO401_129999368","20120807","1"
"GO401_129999368","20120723","1"
"GO401_129999368","20120824","1"
"GO401_129999368","20120703","1"
"GO401_129999368","20120808","1"
"GO401_129999368","20120524","1"
"GO401_129999368","20120620","1"
"GO401_129999368","20120821","1"
"GO401_1299993810","20120528","1"
"GO401_1299993810","20120704","1"
"GO401_1299993810","20120721","1"
"GO401_1299993810","20120812","1"
"GO401_1299993810","20120811","1"
"GO401_1299993810","20120707","1"
"GO401_1299993810","20120825","1"
"GO401_1299993810","20120617","1"
"GO401_1299993810","20120708","1"
"GO401_1299993810","20120826","1"
"GO401_1299993810","20120624","1"
"GO401_1299993810","20120527","1"
"GO401_1299993810","20120526","1"
"GO401_1299993810","20120722","1"
"GO401_1299993810","20120623","1"
"GO401_1299993810","20120603","1"
"GO401_1299993810","20120602","1"
"GO401_1299993810","20120616","1"
"GO401_1299996454","20120528","1"
"GO401_1299996454","20120526","1"
"GO401_1299996454","20120707","1"
"GO401_1299996454","20120825","1"
"GO401_1299996454","20120602","1"
"GO401_1299996454","20120721","1"
"GO401_1299996454","20120527","1"
"GO401_1299996454","20120722","1"
"GO401_1299996454","20120617","1"
"GO401_1299996454","20120704","1"
"GO401_1299996454","20120708","1"
"GO401_1299996454","20120826","1"
"GO401_1299996454","20120624","1"
"GO401_1299996454","20120812","1"
"GO401_1299996454","20120603","1"
"GO401_1299996477","20120528","1"
"GO401_1299996477","20120527","1"
"GO401_1299996477","20120617","1"
"GO401_1299996477","20120526","1"
"GO401_1299996477","20120707","1"
"GO401_1299996477","20120602","1"
"GO401_1299996477","20120623","1"
"GO401_1299996477","20120624","1"
"GO401_1299996477","20120704","1"
"GO401_1299996477","20120708","1"
"GO401_1299996477","20120812","1"
"GO401_1299996477","20120603","1"
"GO401_1299996477","20120811","1"
"GO401_1299996477","20120722","1"
"GO401_1299996477","20120825","1"
"GO401_1299996477","20120826","1"
"GO401_1299996477","20120616","1"
"GO401_1299996477","20120721","1"
"GO401_1299996478","20120708","1"
"GO401_1299996478","20120528","1"
"GO401_1299996478","20120527","1"
"GO401_1299996478","20120616","1"
"GO401_1299996478","20120624","1"
"GO401_1299996478","20120603","1"
"GO401_1299996478","20120812","1"
"GO401_1299996478","20120722","1"
"GO401_1299996478","20120526","1"
"GO401_1299996478","20120623","1"
"GO401_1299996478","20120617","1"
"GO401_1299996478","20120602","1"
"GO401_1299996478","20120825","1"
"GO401_1299996478","20120721","1"
"GO401_1299996478","20120811","1"
"GO401_1299996478","20120707","1"
"GO401_1299996478","20120704","1"
"GO401_1299996478","20120826","1"
"GO401_1299996450","20120722","1"
"GO401_1299996450","20120825","1"
"GO401_1299996450","20120721","1"
"GO401_1299996450","20120812","1"
"GO401_1299996450","20120527","1"
"GO401_1299996450","20120603","1"
"GO401_1299996450","20120528","1"
"GO401_1299996450","20120624","1"
"GO401_1299996450","20120708","1"
"GO401_1299996450","20120826","1"
"GO401_1299996450","20120526","1"
"GO401_1299996450","20120617","1"
"GO401_1299996450","20120704","1"
"GO401_1299993857","20120602","1"
"GO401_1299993857","20120707","1"
"GO401_1299993857","20120811","1"
"GO401_1299993857","20120623","1"
"GO401_1299993857","20120616","1"
"GO401_1299996493","20120616","1"
"GO401_1299996493","20120623","1"
"GO401_1299996493","20120811","1"
"GO401_1299993812","20120811","1"
"GO401_1299993812","20120826","1"
"GO401_1299993812","20120603","1"
"GO401_1299993812","20120623","1"
"GO401_1299993812","20120707","1"
"GO401_1299993812","20120825","1"
"GO401_1299993812","20120722","1"
"GO401_1299993812","20120624","1"
"GO401_1299993812","20120528","1"
"GO401_1299993812","20120526","1"
"GO401_1299993812","20120812","1"
"GO401_1299993812","20120602","1"
"GO401_1299993812","20120721","1"
"GO401_1299993812","20120527","1"
"GO401_1299993812","20120704","1"
"GO401_1299993812","20120708","1"
"GO401_1299993812","20120616","1"
"GO401_1299993812","20120617","1"
"GO401_1299996485","20120811","1"
"GO401_1299996485","20120616","1"
"GO401_1299996485","20120623","1"
"GO401_1299996485","20120707","1"
"GO401_1299996485","20120602","1"
"GO401_129999435","20120725","1"
"GO401_129999435","20120809","1"
"GO401_129999435","20120604","1"
"GO401_129999435","20120517","1"
"GO401_129999435","20120823","1"
"GO401_129999457","20120809","1"
"GO401_129999457","20120618","1"
"GO401_129999457","20120706","1"
"GO401_129999457","20120720","1"
"GO401_129999457","20120821","1"
"GO401_129999457","20120604","1"
"GO401_129999457","20120530","1"
"GO401_129999457","20120824","1"
"GO401_129999457","20120724","1"
"GO401_129999457","20120524","1"
"GO401_129999457","20120810","1"
"GO401_129999457","20120822","1"
"GO401_129999457","20120525","1"
"GO401_129999457","20120703","1"
"GO401_129999457","20120725","1"
"GO401_129999457","20120516","1"
"GO401_129999457","20120517","1"
"GO401_129999457","20120823","1"
"GO401_129999457","20120620","1"
"GO401_129999457","20120807","1"
"GO401_129999457","20120515","1"
"GO401_129999457","20120723","1"
"GO401_129999457","20120808","1"
"GO401_129999457","20120619","1"
"GO401_129999457","20120529","1"
"GO401_129999457","20120820","1"
"GO401_129999457","20120615","1"
"GO401_129999457","20120514","1"
"GO401_129999457","20120622","1"
"GO401_129999457","20120705","1"
"GO401_129999457","20120601","1"
"GO401_129999424","20120517","1"
"GO401_129999424","20120604","1"
"GO401_129999424","20120725","1"
"GO401_129999424","20120823","1"
"GO401_129999424","20120809","1"
"GO401_129999473","20120516","1"
"GO401_129999473","20120724","1"
"GO401_129999473","20120515","1"
"GO401_129999473","20120619","1"
"GO401_129999473","20120705","1"
"GO401_129999473","20120706","1"
"GO401_129999473","20120525","1"
"GO401_129999473","20120524","1"
"GO401_129999473","20120824","1"
"GO401_129999473","20120615","1"
"GO401_129999473","20120620","1"
"GO401_129999473","20120821","1"
"GO401_129999473","20120618","1"
"GO401_129999473","20120822","1"
"GO401_129999473","20120720","1"
"GO401_129999473","20120810","1"
"GO401_129999473","20120622","1"
"GO401_129999473","20120723","1"
"GO401_129999473","20120808","1"
"GO401_129999473","20120807","1"
"GO401_129999473","20120529","1"
"GO401_129999473","20120514","1"
"GO401_129999473","20120601","1"
"GO401_129999473","20120820","1"
"GO401_129999473","20120703","1"
"GO401_129999473","20120530","1"
"GO401_129999353","20120529","1"
"GO401_129999353","20120705","1"
"GO401_129999353","20120622","1"
"GO401_129999353","20120720","1"
"GO401_129999353","20120620","1"
"GO401_129999353","20120601","1"
"GO401_129999353","20120824","1"
"GO401_129999353","20120525","1"
"GO401_129999353","20120724","1"
"GO401_129999353","20120821","1"
"GO401_129999353","20120807","1"
"GO401_129999353","20120820","1"
"GO401_129999353","20120530","1"
"GO401_129999353","20120808","1"
"GO401_129999353","20120514","1"
"GO401_129999353","20120618","1"
"GO401_129999353","20120703","1"
"GO401_129999353","20120706","1"
"GO401_129999353","20120810","1"
"GO401_129999353","20120822","1"
"GO401_129999353","20120619","1"
"GO401_129999353","20120524","1"
"GO401_129999353","20120615","1"
"GO401_129999353","20120515","1"
"GO401_129999353","20120516","1"
"GO401_129999353","20120723","1"
"GO401_129999440","20120530","1"
"GO401_129999440","20120810","1"
"GO401_129999440","20120619","1"
"GO401_129999440","20120807","1"
"GO401_129999440","20120529","1"
"GO401_129999440","20120808","1"
"GO401_129999440","20120725","1"
"GO401_129999440","20120525","1"
"GO401_129999440","20120723","1"
"GO401_129999440","20120524","1"
"GO401_129999440","20120821","1"
"GO401_129999440","20120705","1"
"GO401_129999440","20120706","1"
"GO401_129999440","20120703","1"
"GO401_129999440","20120824","1"
"GO401_129999440","20120823","1"
"GO401_129999440","20120820","1"
"GO401_129999440","20120620","1"
"GO401_129999440","20120615","1"
"GO401_129999440","20120720","1"
"GO401_129999440","20120604","1"
"GO401_129999440","20120809","1"
"GO401_129999440","20120724","1"
"GO401_129999440","20120618","1"
"GO401_129999440","20120515","1"
"GO401_129999440","20120514","1"
"GO401_129999440","20120622","1"
"GO401_129999440","20120822","1"
"GO401_129999440","20120601","1"
"GO401_129999440","20120517","1"
"GO401_129999440","20120516","1"
"GO401_129999472","20120530","1"
"GO401_129999472","20120615","1"
"GO401_129999472","20120807","1"
"GO401_129999472","20120821","1"
"GO401_129999472","20120516","1"
"GO401_129999472","20120529","1"
"GO401_129999472","20120808","1"
"GO401_129999472","20120720","1"
"GO401_129999472","20120824","1"
"GO401_129999472","20120620","1"
"GO401_129999472","20120622","1"
"GO401_129999472","20120706","1"
"GO401_129999472","20120723","1"
"GO401_129999472","20120618","1"
"GO401_129999472","20120724","1"
"GO401_129999472","20120601","1"
"GO401_129999472","20120514","1"
"GO401_129999472","20120810","1"
"GO401_129999472","20120703","1"
"GO401_129999472","20120705","1"
"GO401_129999472","20120515","1"
"GO401_129999472","20120525","1"
"GO401_129999472","20120619","1"
"GO401_129999472","20120820","1"
"GO401_129999472","20120524","1"
"GO401_129999472","20120822","1"
"GO401_129999466","20120820","1"
"GO401_129999466","20120705","1"
"GO401_129999466","20120810","1"
"GO401_129999466","20120824","1"
"GO401_129999466","20120524","1"
"GO401_129999466","20120601","1"
"GO401_129999466","20120619","1"
"GO401_129999466","20120529","1"
"GO401_129999466","20120514","1"
"GO401_129999466","20120530","1"
"GO401_129999466","20120807","1"
"GO401_129999466","20120618","1"
"GO401_129999466","20120822","1"
"GO401_129999466","20120622","1"
"GO401_129999466","20120706","1"
"GO401_129999466","20120615","1"
"GO401_129999466","20120808","1"
"GO401_129999466","20120720","1"
"GO401_129999466","20120525","1"
"GO401_129999466","20120724","1"
"GO401_129999466","20120515","1"
"GO401_129999466","20120703","1"
"GO401_129999466","20120723","1"
"GO401_129999466","20120620","1"
"GO401_129999466","20120821","1"
"GO401_129999466","20120516","1"
"GO401_1299996465","20120617","1"
"GO401_1299996465","20120602","1"
"GO401_1299996465","20120603","1"
"GO401_1299996465","20120812","1"
"GO401_1299996465","20120811","1"
"GO401_1299996465","20120707","1"
"GO401_1299996465","20120623","1"
"GO401_1299996465","20120616","1"
"GO401_1299996465","20120624","1"
"GO401_1299996465","20120704","1"
"GO401_1299996465","20120825","1"
"GO401_1299996465","20120528","1"
"GO401_1299996465","20120722","1"
"GO401_1299996465","20120527","1"
"GO401_1299996465","20120826","1"
"GO401_1299996465","20120708","1"
"GO401_1299996465","20120526","1"
"GO401_1299996465","20120721","1"
"GO401_1299996481","20120704","1"
"GO401_1299996481","20120721","1"
"GO401_1299996481","20120617","1"
"GO401_1299996481","20120825","1"
"GO401_1299996481","20120623","1"
"GO401_1299996481","20120811","1"
"GO401_1299996481","20120603","1"
"GO401_1299996481","20120602","1"
"GO401_1299996481","20120527","1"
"GO401_1299996481","20120812","1"
"GO401_1299996481","20120528","1"
"GO401_1299996481","20120624","1"
"GO401_1299996481","20120826","1"
"GO401_1299996481","20120616","1"
"GO401_1299996481","20120708","1"
"GO401_1299996481","20120707","1"
"GO401_1299996481","20120526","1"
"GO401_1299996481","20120722","1"
"GO401_1299993851","20120707","1"
"GO401_1299993851","20120617","1"
"GO401_1299993851","20120526","1"
"GO401_1299993851","20120826","1"
"GO401_1299993851","20120721","1"
"GO401_1299993851","20120708","1"
"GO401_1299993851","20120603","1"
"GO401_1299993851","20120704","1"
"GO401_1299993851","20120624","1"
"GO401_1299993851","20120722","1"
"GO401_1299993851","20120602","1"
"GO401_1299993851","20120528","1"
"GO401_1299993851","20120825","1"
"GO401_1299993851","20120527","1"
"GO401_1299993851","20120812","1"
"GO401_1299993818","20120623","1"
"GO401_1299993818","20120616","1"
"GO401_1299993818","20120811","1"
"GO401_129999426","20120517","1"
"GO401_129999426","20120604","1"
"GO401_129999426","20120823","1"
"GO401_129999426","20120725","1"
"GO401_129999426","20120809","1"
"GO401_1299996458","20120526","1"
"GO401_1299996458","20120603","1"
"GO401_1299996458","20120707","1"
"GO401_1299996458","20120624","1"
"GO401_1299996458","20120812","1"
"GO401_1299996458","20120721","1"
"GO401_1299996458","20120602","1"
"GO401_1299996458","20120528","1"
"GO401_1299996458","20120527","1"
"GO401_1299996458","20120826","1"
"GO401_1299996458","20120722","1"
"GO401_1299996458","20120617","1"
"GO401_1299996458","20120704","1"
"GO401_1299996458","20120825","1"
"GO401_1299996458","20120708","1"
"GO401_1299993849","20120708","1"
"GO401_1299993849","20120528","1"
"GO401_1299993849","20120722","1"
"GO401_1299993849","20120812","1"
"GO401_1299993849","20120603","1"
"GO401_1299993849","20120826","1"
"GO401_1299993849","20120624","1"
"GO401_1299993849","20120602","1"
"GO401_1299993849","20120721","1"
"GO401_1299993849","20120526","1"
"GO401_1299993849","20120825","1"
"GO401_1299993849","20120707","1"
"GO401_1299993849","20120527","1"
"GO401_1299993849","20120704","1"
"GO401_1299993849","20120617","1"
"GO401_1299993802","20120825","1"
"GO401_1299993802","20120722","1"
"GO401_1299993802","20120812","1"
"GO401_1299993802","20120526","1"
"GO401_1299993802","20120704","1"
"GO401_1299993802","20120603","1"
"GO401_1299993802","20120721","1"
"GO401_1299993802","20120708","1"
"GO401_1299993802","20120826","1"
"GO401_1299993802","20120624","1"
"GO401_1299993802","20120528","1"
"GO401_1299993802","20120617","1"
"GO401_1299993802","20120527","1"
"GO401_1299993861","20120616","1"
"GO401_1299993861","20120811","1"
"GO401_1299993861","20120623","1"
"GO401_129999445","20120725","1"
"GO401_129999445","20120809","1"
"GO401_129999445","20120517","1"
"GO401_129999445","20120823","1"
"GO401_129999445","20120604","1"
"GO401_129999474","20120524","1"
"GO401_129999474","20120529","1"
"GO401_129999474","20120820","1"
"GO401_129999474","20120824","1"
"GO401_129999474","20120530","1"
"GO401_129999474","20120615","1"
"GO401_129999474","20120515","1"
"GO401_129999474","20120810","1"
"GO401_129999474","20120808","1"
"GO401_129999474","20120618","1"
"GO401_129999474","20120807","1"
"GO401_129999474","20120705","1"
"GO401_129999474","20120703","1"
"GO401_129999474","20120601","1"
"GO401_129999474","20120514","1"
"GO401_129999474","20120620","1"
"GO401_129999474","20120724","1"
"GO401_129999474","20120516","1"
"GO401_129999474","20120822","1"
"GO401_129999474","20120525","1"
"GO401_129999474","20120619","1"
"GO401_129999474","20120821","1"
"GO401_129999474","20120622","1"
"GO401_129999474","20120720","1"
"GO401_129999474","20120723","1"
"GO401_129999474","20120706","1"
"GO401_129999442","20120705","1"
"GO401_129999442","20120619","1"
"GO401_129999442","20120810","1"
"GO401_129999442","20120723","1"
"GO401_129999442","20120706","1"
"GO401_129999442","20120615","1"
"GO401_129999442","20120725","1"
"GO401_129999442","20120601","1"
"GO401_129999442","20120808","1"
"GO401_129999442","20120529","1"
"GO401_129999442","20120622","1"
"GO401_129999442","20120820","1"
"GO401_129999442","20120516","1"
"GO401_129999442","20120724","1"
"GO401_129999442","20120823","1"
"GO401_129999442","20120703","1"
"GO401_129999442","20120620","1"
"GO401_129999442","20120530","1"
"GO401_129999442","20120524","1"
"GO401_129999442","20120517","1"
"GO401_129999442","20120720","1"
"GO401_129999442","20120822","1"
"GO401_129999442","20120514","1"
"GO401_129999442","20120618","1"
"GO401_129999442","20120824","1"
"GO401_129999442","20120604","1"
"GO401_129999442","20120525","1"
"GO401_129999442","20120809","1"
"GO401_129999442","20120515","1"
"GO401_129999442","20120807","1"
"GO401_129999442","20120821","1"
"GO401_129999465","20120723","1"
"GO401_129999465","20120514","1"
"GO401_129999465","20120516","1"
"GO401_129999465","20120821","1"
"GO401_129999465","20120720","1"
"GO401_129999465","20120618","1"
"GO401_129999465","20120724","1"
"GO401_129999465","20120820","1"
"GO401_129999465","20120525","1"
"GO401_129999465","20120524","1"
"GO401_129999465","20120615","1"
"GO401_129999465","20120824","1"
"GO401_129999465","20120706","1"
"GO401_129999465","20120807","1"
"GO401_129999465","20120515","1"
"GO401_129999465","20120822","1"
"GO401_129999465","20120703","1"
"GO401_129999465","20120530","1"
"GO401_129999465","20120619","1"
"GO401_129999465","20120705","1"
"GO401_129999465","20120601","1"
"GO401_129999465","20120622","1"
"GO401_129999465","20120529","1"
"GO401_129999465","20120620","1"
"GO401_129999465","20120808","1"
"GO401_129999465","20120810","1"
"GO401_1299993847","20120704","1"
"GO401_1299993847","20120721","1"
"GO401_1299993847","20120603","1"
"GO401_1299993847","20120624","1"
"GO401_1299993847","20120722","1"
"GO401_1299993847","20120526","1"
"GO401_1299993847","20120708","1"
"GO401_1299993847","20120812","1"
"GO401_1299993847","20120602","1"
"GO401_1299993847","20120528","1"
"GO401_1299993847","20120825","1"
"GO401_1299993847","20120826","1"
"GO401_1299993847","20120617","1"
"GO401_1299993847","20120527","1"
"GO401_1299993847","20120707","1"
"GO401_1299996466","20120708","1"
"GO401_1299996466","20120603","1"
"GO401_1299996466","20120722","1"
"GO401_1299996466","20120527","1"
"GO401_1299996466","20120617","1"
"GO401_1299996466","20120602","1"
"GO401_1299996466","20120707","1"
"GO401_1299996466","20120616","1"
"GO401_1299996466","20120721","1"
"GO401_1299996466","20120624","1"
"GO401_1299996466","20120623","1"
"GO401_1299996466","20120811","1"
"GO401_1299996466","20120528","1"
"GO401_1299996466","20120704","1"
"GO401_1299996466","20120812","1"
"GO401_1299996466","20120826","1"
"GO401_1299996466","20120526","1"
"GO401_1299996466","20120825","1"
"GO401_1299993843","20120722","1"
"GO401_1299993843","20120624","1"
"GO401_1299993843","20120825","1"
"GO401_1299993843","20120721","1"
"GO401_1299993843","20120617","1"
"GO401_1299993843","20120527","1"
"GO401_1299993843","20120826","1"
"GO401_1299993843","20120528","1"
"GO401_1299993843","20120603","1"
"GO401_1299993843","20120704","1"
"GO401_1299993843","20120708","1"
"GO401_1299993843","20120526","1"
"GO401_1299993843","20120812","1"
"GO401_1299996469","20120616","1"
"GO401_1299996469","20120602","1"
"GO401_1299996469","20120603","1"
"GO401_1299996469","20120722","1"
"GO401_1299996469","20120812","1"
"GO401_1299996469","20120721","1"
"GO401_1299996469","20120623","1"
"GO401_1299996469","20120617","1"
"GO401_1299996469","20120825","1"
"GO401_1299996469","20120527","1"
"GO401_1299996469","20120526","1"
"GO401_1299996469","20120707","1"
"GO401_1299996469","20120826","1"
"GO401_1299996469","20120528","1"
"GO401_1299996469","20120624","1"
"GO401_1299996469","20120704","1"
"GO401_1299996469","20120708","1"
"GO401_1299996469","20120811","1"
"GO401_1299996494","20120623","1"
"GO401_1299996494","20120811","1"
"GO401_1299996494","20120616","1"
"GO401_1299996486","20120811","1"
"GO401_1299996486","20120616","1"
"GO401_1299996486","20120602","1"
"GO401_1299996486","20120707","1"
"GO401_1299996486","20120623","1"
"GO401_129999315","20120809","1"
"GO401_129999315","20120725","1"
"GO401_129999400","20120808","1"
"GO401_129999400","20120602","1"
"GO401_129999400","20120601","1"
"GO401_129999400","20120623","1"
"GO401_129999400","20120824","1"
"GO401_129999400","20120703","1"
"GO401_129999400","20120524","1"
"GO401_129999400","20120705","1"
"GO401_129999400","20120530","1"
"GO401_129999400","20120616","1"
"GO401_129999400","20120811","1"
"GO401_129999400","20120525","1"
"GO401_129999400","20120621","1"
"GO401_129999400","20120706","1"
"GO401_129999400","20120809","1"
"GO401_129999400","20120515","1"
"GO401_129999400","20120723","1"
"GO401_129999400","20120721","1"
"GO401_129999400","20120807","1"
"GO401_129999400","20120821","1"
"GO401_129999400","20120822","1"
"GO401_129999400","20120514","1"
"GO401_129999400","20120622","1"
"GO401_129999400","20120517","1"
"GO401_129999400","20120825","1"
"GO401_129999400","20120619","1"
"GO401_129999400","20120516","1"
"GO401_129999400","20120820","1"
"GO401_129999400","20120707","1"
"GO401_129999400","20120618","1"
"GO401_129999400","20120620","1"
"GO401_129999400","20120720","1"
"GO401_129999400","20120526","1"
"GO401_129999400","20120823","1"
"GO401_129999400","20120810","1"
"GO401_129999400","20120529","1"
"GO401_129999400","20120615","1"
"GO401_129999400","20120724","1"
"GO401_129999400","20120531","1"
"GO401_129999400","20120725","1"
"GO401_129999470","20120824","1"
"GO401_129999470","20120821","1"
"GO401_129999470","20120515","1"
"GO401_129999470","20120622","1"
"GO401_129999470","20120724","1"
"GO401_129999470","20120514","1"
"GO401_129999470","20120530","1"
"GO401_129999470","20120706","1"
"GO401_129999470","20120808","1"
"GO401_129999470","20120619","1"
"GO401_129999470","20120703","1"
"GO401_129999470","20120529","1"
"GO401_129999470","20120516","1"
"GO401_129999470","20120524","1"
"GO401_129999470","20120820","1"
"GO401_129999470","20120525","1"
"GO401_129999470","20120620","1"
"GO401_129999470","20120807","1"
"GO401_129999470","20120705","1"
"GO401_129999470","20120601","1"
"GO401_129999470","20120615","1"
"GO401_129999470","20120723","1"
"GO401_129999470","20120720","1"
"GO401_129999470","20120822","1"
"GO401_129999470","20120618","1"
"GO401_129999470","20120810","1"
"GO401_1299996426","20120812","1"
"GO401_1299996426","20120722","1"
"GO401_1299996426","20120624","1"
"GO401_1299996426","20120721","1"
"GO401_1299996426","20120527","1"
"GO401_1299996426","20120617","1"
"GO401_1299996426","20120708","1"
"GO401_1299996426","20120825","1"
"GO401_1299996426","20120704","1"
"GO401_1299996426","20120528","1"
"GO401_1299996426","20120526","1"
"GO401_1299996426","20120603","1"
"GO401_1299996426","20120826","1"
"GO401_1299993855","20120602","1"
"GO401_1299993855","20120623","1"
"GO401_1299993855","20120616","1"
"GO401_1299993855","20120707","1"
"GO401_1299993855","20120811","1"
"GO401_129999455","20120725","1"
"GO401_129999455","20120809","1"
"GO401_129999455","20120517","1"
"GO401_129999455","20120823","1"
"GO401_129999455","20120604","1"
"GO401_129999437","20120823","1"
"GO401_129999437","20120809","1"
"GO401_129999437","20120517","1"
"GO401_129999437","20120604","1"
"GO401_129999437","20120725","1"
"GO401_1299996400","20120515","1"
"GO401_1299996400","20120808","1"
